"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000009418",2420.35964763152,-0.768599778818252,0.152439168658905,-5.0420097772775,4.60667744272037e-07,2.13815968434345e-05,"Nav1"
"ENSMUSG00000010080",3042.23375616642,0.886026589316016,0.1553904265679,5.70193807228435,1.18452864789684e-08,8.60227816856789e-07,"Epn3"
"ENSMUSG00000010760",66.7445243220629,1.76570378263387,0.473952560857308,3.72548632175335,0.000194939023759008,0.00305222231328192,"Phlda2"
"ENSMUSG00000011256",3432.03332732028,0.668315921226258,0.174744091713712,3.8245408738693,0.000131016009964371,0.00220188242522435,"Adam19"
"ENSMUSG00000015968",1399.74247651863,-0.945055453030192,0.212002098169706,-4.457764622092,8.28187679397503e-06,0.00022588660904483,"Cacna1d"
"ENSMUSG00000016028",2924.2191989959,0.506713776432159,0.143125530115167,3.54034515033362,0.00039960405729571,0.00537399037796864,"Celsr1"
"ENSMUSG00000017002",2442.71544040645,1.17756320827177,0.211028372674939,5.58011794028119,2.40355551434993e-08,1.5786587964655e-06,"Slpi"
"ENSMUSG00000017724",153.291142600183,4.23312463788168,0.458341659808475,9.23574051647532,2.56505525799066e-20,1.15542869065781e-17,"Etv4"
"ENSMUSG00000017754",9985.338535336,-1.17376561102515,0.20754242541674,-5.65554540797264,1.55352149832997e-08,1.05930005983454e-06,"Pltp"
"ENSMUSG00000018169",1397.18731508033,-0.698412782523255,0.238449244656725,-2.92897880020002,0.00340077616042211,0.0274288334564068,"Mfng"
"ENSMUSG00000018334",879.4904697688,-0.547760185549472,0.181429315827647,-3.01913824152779,0.00253494832481102,0.021909459033744,"Ksr1"
"ENSMUSG00000018500",611.655705896673,0.92740202895988,0.25110134789825,3.69333751778855,0.000221329948200031,0.00337953805520817,"Adora2b"
"ENSMUSG00000018581",718.641942232872,-1.2676555071402,0.317721702986418,-3.98982976367336,6.61207340934978e-05,0.00124999673500565,"Dnah11"
"ENSMUSG00000018761",1381.87626264567,0.563740250030666,0.157197297666395,3.58619555424572,0.00033553737894934,0.00469043448742564,"Mpdu1"
"ENSMUSG00000018800",2576.97911129711,-0.672690068932598,0.139030035308097,-4.83845139966975,1.30854683485532e-06,5.08199765319356e-05,"Abca5"
"ENSMUSG00000018909",9884.7956967984,-0.593578346969262,0.161741740417431,-3.66991442924581,0.000242631676632039,0.00361283793458093,"Arrb1"
"ENSMUSG00000018916",81.7186929639762,1.26958889669442,0.430738647381208,2.94746920067013,0.00320386666154094,0.0262599916363929,"Csf2"
